2.7542287033e+000 -3.472113% 1.8101015641e-005 3.4987234847e-005 -1.2147964352e-006 1.6769027703e+001 -2.234663% 1.6537621616e-005 3.2352278770e-005 -7.2296446212e-007 9.4186892415e-001 7.8325768234e-001 7.8325766981e-001 5.4167162088e-001 5.4167161583e-001 5.4167160068e-001 2 1 4
3.0199517204e+000 -3.485832% 1.8499585231e-005 3.5752884788e-005 -1.2462856740e-006 1.8386872633e+001 -2.127706% 1.7288537417e-005 3.3856703570e-005 -7.2037126392e-007 9.4186891513e-001 7.8325767597e-001 7.8325766332e-001 5.4167162653e-001 5.4167162149e-001 5.4167160638e-001 1 1 4
3.3113112148e+000 -3.486852% 1.8848722459e-005 3.6427279450e-005 -1.2701654674e-006 2.0160804222e+001 -2.017460% 1.8072867017e-005 3.5430929194e-005 -7.1480484028e-007 9.4186890575e-001 7.8325766925e-001 7.8325765652e-001 5.4167163240e-001 5.4167162739e-001 5.4167161238e-001 2 1 4
3.6307805477e+000 -3.475310% 1.9149531797e-005 3.7012755525e-005 -1.2863080684e-006 2.2105881414e+001 -1.905364% 1.8889853575e-005 3.7073325355e-005 -7.0638179607e-007 9.4186889601e-001 7.8325766220e-001 7.8325764944e-001 5.4167163848e-001 5.4167163353e-001 5.4167161868e-001 2 1 4
3.9810717055e+000 -3.451531% 1.9404469055e-005 3.7514126319e-005 -1.2948117902e-006 2.4238616013e+001 -1.792795% 1.9738376317e-005 3.8781480170e-005 -6.9527246452e-007 9.4186888594e-001 7.8325765482e-001 7.8325764208e-001 5.4167164477e-001 5.4167163989e-001 5.4167162526e-001 1 1 4
4.3651583224e+000 -3.416015% 1.9617085197e-005 3.7938195901e-005 -1.2959744926e-006 2.6577112850e+001 -1.681031% 2.0616948472e-005 4.0552202010e-005 -6.8169493403e-007 9.4186887557e-001 7.8325764713e-001 7.8325763445e-001 5.4167165126e-001 5.4167164647e-001 5.4167163210e-001 2 1 4
4.7863009232e+000 -3.369414% 1.9791676994e-005 3.8293101043e-005 -1.2902529447e-006 2.9141223474e+001 -1.571217% 2.1523728506e-005 4.2381550918e-005 -6.6590609370e-007 9.4186886493e-001 7.8325763914e-001 7.8325762657e-001 5.4167165793e-001 5.4167165324e-001 5.4167163919e-001 1 1 4
5.2480746025e+000 -3.312503% 1.9932885812e-005 3.8587557684e-005 -1.2782139408e-006 3.1952714678e+001 -1.464344% 2.2456545038e-005 4.4264899662e-005 -6.4819041405e-007 9.4186885405e-001 7.8325763086e-001 7.8325761846e-001 5.4167166477e-001 5.4167166020e-001 5.4167164650e-001 2 1 4
5.7543993734e+000 -3.246149% 2.0045294442e-005 3.8830105875e-005 -1.2604830099e-006 3.5035453270e+001 -1.361229% 2.3412934955e-005 4.6197022532e-005 -6.2884737863e-007 9.4186884298e-001 7.8325762234e-001 7.8325761013e-001 5.4167167176e-001 5.4167166732e-001 5.4167165401e-001 2 1 4
6.3095734448e+000 -3.171275% 2.0133070750e-005 3.9028442113e-005 -1.2376993879e-006 3.8415608688e+001 -1.262509% 2.4390192689e-005 4.8172206752e-005 -6.0817862549e-007 9.4186883175e-001 7.8325761358e-001 7.8325760161e-001 5.4167167888e-001 5.4167167458e-001 5.4167166170e-001 2 1 4
6.9183097092e+000 -3.088832% 2.0199701606e-005 3.9188923280e-005 -1.2104799319e-006 4.2121875143e+001 -1.168642% 2.5385427523e-005 5.0184379235e-005 -5.8647581106e-007 9.4186882040e-001 7.8325760463e-001 7.8325759293e-001 5.4167168612e-001 5.4167168197e-001 5.4167166953e-001 1 1 4
7.5857757503e+000 -2.999765% 2.0247838922e-005 3.9316281708e-005 -1.1793961362e-006 4.6185715215e+001 -1.079917% 2.6395625513e-005 5.2227240335e-005 -5.6401068990e-007 9.4186880898e-001 7.8325759550e-001 7.8325758411e-001 5.4167169345e-001 5.4167168945e-001 5.4167167747e-001 2 1 4
8.3176377110e+000 -2.905002% 2.0279261700e-005 3.9413558755e-005 -1.1449646454e-006 5.0641626930e+001 -0.996471% 2.7417711608e-005 5.4294395300e-005 -5.4102791654e-007 9.4186879753e-001 7.8325758623e-001 7.8325757517e-001 5.4167170085e-001 5.4167169701e-001 5.4167168551e-001 2 1 4
9.1201083936e+000 -2.805436% 2.0294932014e-005 3.9482215888e-005 -1.1076481402e-006 5.5527436622e+001 -0.918315% 2.8448608343e-005 5.6379475485e-005 -5.1774120072e-007 9.4186878609e-001 7.8325757685e-001 7.8325756615e-001 5.4167170830e-001 5.4167170462e-001 5.4167169360e-001 1 1 4
1.0000000000e+001 -2.701924% 2.0295119243e-005 3.9522373992e-005 -1.0678644942e-006 6.0884620038e+001 -0.845357% 2.9485287978e-005 5.8476243150e-005 -4.9433280621e-007 9.4186877472e-001 7.8325756738e-001 7.8325755707e-001 5.4167171577e-001 5.4167171226e-001 5.4167170173e-001 2 1 4
1.0964781961e+001 -2.595292% 2.0279548980e-005 3.9533098497e-005 -1.0259994623e-006 6.6758654425e+001 -0.777428% 3.0524815655e-005 6.0578675693e-005 -4.7095561691e-007 9.4186876345e-001 7.8325755785e-001 7.8325754794e-001 5.4167172326e-001 5.4167171991e-001 5.4167170987e-001 2 1 4
1.2022644346e+001 -2.486340% 2.0247554907e-005 3.9512690117e-005 -9.8241969750e-007 7.3199404589e+001 -0.714311% 3.1564383020e-005 6.2681028862e-005 -4.4773717814e-007 9.4186875233e-001 7.8325754829e-001 7.8325753880e-001 5.4167173072e-001 5.4167172754e-001 5.4167171799e-001 2 1 4
1.3182567386e+001 -2.375846% 2.0198208200e-005 3.9458932822e-005 -9.3748357876e-007 8.0261546198e+001 -0.655756% 3.2601332391e-005 6.4777880151e-005 -4.2478462976e-007 9.4186874139e-001 7.8325753872e-001 7.8325752967e-001 5.4167173816e-001 5.4167173513e-001 5.4167172606e-001 3 1 4
1.4454397707e+001 -2.264579% 2.0130422825e-005 3.9369296723e-005 -8.9154892745e-007 8.8005029925e+001 -0.601503% 3.3633172433e-005 6.6864155288e-005 -4.0218957780e-007 9.4186873069e-001 7.8325752916e-001 7.8325752056e-001 5.4167174553e-001 5.4167174267e-001 5.4167173408e-001 1 1 4
1.5848931925e+001 -2.153293% 2.0043035444e-005 3.9241095132e-005 -8.4497575485e-007 9.6495590368e+001 -0.551290% 3.4657587107e-005 6.8935141970e-005 -3.8003224386e-007 9.4186872025e-001 7.8325751964e-001 7.8325751148e-001 5.4167175284e-001 5.4167175013e-001 5.4167174201e-001 2 1 4
1.7378008287e+001 -2.042727% 1.9934871121e-005 3.9071615671e-005 -7.9812657046e-007 1.0580530407e+002 -0.504863% 3.5672439557e-005 7.0986494636e-005 -3.5838447707e-007 9.4186871013e-001 7.8325751018e-001 7.8325750247e-001 5.4167176006e-001 5.4167175750e-001 5.4167174985e-001 2 1 4
1.9054607180e+001 -1.933597% 1.9804797530e-005 3.8858233415e-005 -7.5136164516e-007 1.1601320140e+002 -0.461980% 3.6675772111e-005 7.3014232839e-005 -3.3731138285e-007 9.4186870034e-001 7.8325750078e-001 7.8325749352e-001 5.4167176717e-001 5.4167176477e-001 5.4167175756e-001 1 1 4
2.0892961309e+001 -1.826581% 1.9651778820e-005 3.8598524280e-005 -7.0503335983e-007 1.2720593740e+002 -0.422413% 3.7665804208e-005 7.5014736259e-005 -3.1687215578e-007 9.4186869092e-001 7.8325749147e-001 7.8325748466e-001 5.4167177417e-001 5.4167177191e-001 5.4167176514e-001 1 1 4
2.2908676528e+001 -1.722309% 1.9474925234e-005 3.8290372078e-005 -6.5947838939e-007 1.3947852743e+002 -0.385947% 3.8640928403e-005 7.6984736862e-005 -2.9711994446e-007 9.4186868191e-001 7.8325748227e-001 7.8325747590e-001 5.4167178104e-001 5.4167177892e-001 5.4167177257e-001 3 1 4
2.5118864315e+001 -1.621344% 1.9273541612e-005 3.7932073843e-005 -6.1500938146e-007 1.5293515378e+002 -0.352378% 3.9599705190e-005 7.8921309108e-005 -2.7810127173e-007 9.4186867332e-001 7.8325747318e-001 7.8325746724e-001 5.4167178776e-001 5.4167178578e-001 5.4167177984e-001 1 1 4
2.7542287033e+001 -1.524174% 1.9047173267e-005 3.7522439394e-005 -5.7190713955e-007 1.6769005002e+002 -0.321516% 4.0540856905e-005 8.0821858569e-005 -2.5985524113e-007 9.4186866517e-001 7.8325746422e-001 7.8325745870e-001 5.4167179434e-001 5.4167179249e-001 5.4167178694e-001 1 1 4
3.0199517204e+001 -1.431196% 1.8795644282e-005 3.7060874941e-005 -5.3041362292e-007 1.8386847077e+002 -0.293179% 4.1463260774e-005 8.2684108723e-005 -2.4241282448e-007 9.4186865749e-001 7.8325745540e-001 7.8325745028e-001 5.4167180075e-001 5.4167179903e-001 5.4167179386e-001 2 1 4
3.3113112148e+001 -1.342712% 1.8519086513e-005 3.6547445939e-005 -4.9072708745e-007 2.0160775499e+002 -0.267195% 4.2365941199e-005 8.4506086082e-005 -2.2579631648e-007 9.4186865028e-001 7.8325744674e-001 7.8325744200e-001 5.4167180701e-001 5.4167180540e-001 5.4167180059e-001 3 1 4
3.6307805477e+001 -1.258929% 1.8217957772e-005 3.5982916250e-005 -4.5299929476e-007 2.2105849184e+002 -0.243399% 4.3248061758e-005 8.6286104327e-005 -2.1001918976e-007 9.4186864354e-001 7.8325743823e-001 7.8325743385e-001 5.4167181309e-001 5.4167181160e-001 5.4167180712e-001 2 1 4
3.9810717055e+001 -1.179953% 1.7893046199e-005 3.5368757581e-005 -4.1733481696e-007 2.4238579903e+002 -0.221631% 4.4108916658e-005 8.8022747246e-005 -1.9508607032e-007 9.4186863729e-001 7.8325742989e-001 7.8325742586e-001 5.4167181899e-001 5.4167181761e-001 5.4167181346e-001 2 1 4
4.3651583224e+001 -1.105804% 1.7545460634e-005 3.4707128436e-005 -3.8379283258e-007 2.6577072457e+002 -0.201743% 4.4947922105e-005 8.9714850973e-005 -1.8099323624e-007 9.4186863150e-001 7.8325742172e-001 7.8325741801e-001 5.4167182472e-001 5.4167182343e-001 5.4167181959e-001 2 1 4
4.7863009232e+001 -1.036420% 1.7176606761e-005 3.4000822244e-005 -3.5239127843e-007 2.9141178359e+002 -0.183589% 4.5764607895e-005 9.1361486459e-005 -1.6772933011e-007 9.4186862618e-001 7.8325741373e-001 7.8325741033e-001 5.4167183026e-001 5.4167182908e-001 5.4167182551e-001 1 1 4
5.2480746025e+001 -0.971672% 1.6788152842e-005 3.3253193624e-005 -3.2311206045e-007 3.1952664364e+002 -0.167032% 4.6558609127e-005 9.2961941846e-005 -1.5527640808e-007 9.4186862131e-001 7.8325740593e-001 7.8325740281e-001 5.4167183563e-001 5.4167183453e-001 5.4167183123e-001 2 1 4
5.7543993734e+001 -0.911379% 1.6381984775e-005 3.2468062423e-005 -2.9590712682e-007 3.5035397243e+002 -0.151944% 4.7329658305e-005 9.4515705700e-005 -1.4361091024e-007 9.4186861687e-001 7.8325739832e-001 7.8325739546e-001 5.4167184081e-001 5.4167183979e-001 5.4167183675e-001 2 1 4
6.3095734448e+001 -0.855321% 1.5960156683e-005 3.1649607639e-005 -2.7070572768e-007 3.8415546389e+002 -0.138202% 4.8077577820e-005 9.6022450739e-005 -1.3270490128e-007 9.4186861285e-001 7.8325739090e-001 7.8325738829e-001 5.4167184581e-001 5.4167184487e-001 5.4167184206e-001 1 1 4
6.9183097092e+001 -0.803253% 1.5524837820e-005 3.0802255528e-005 -2.4742011235e-007 4.2121805972e+002 -0.125692% 4.8802273074e-005 9.7482018894e-005 -1.2252725460e-007 9.4186860923e-001 7.8325738369e-001 7.8325738130e-001 5.4167185063e-001 5.4167184976e-001 5.4167184717e-001 5 1 4
7.5857757503e+001 -0.754920% 1.5078260851e-005 2.9930569895e-005 -2.2595180642e-007 4.6185638521e+002 -0.114308% 4.9503725813e-005 9.8894407011e-005 -1.1304461537e-007 9.4186860598e-001 7.8325737667e-001 7.8325737449e-001 5.4167185527e-001 5.4167185447e-001 5.4167185208e-001 1 1 4
8.3176377110e+001 -0.710062% 1.4622674196e-005 2.9039152334e-005 -2.0619605841e-007 5.0641542017e+002 -0.103952% 5.0181987990e-005 1.0025975359e-004 -1.0422239056e-007 9.4186860308e-001 7.8325736986e-001 7.8325736787e-001 5.4167185974e-001 5.4167185900e-001 5.4167185680e-001 2 1 4
9.1201083936e+001 -0.668428% 1.4160299594e-005 2.8132553343e-005 -1.8804584436e-007 5.5527342740e+002 -0.094533% 5.0837175962e-005 1.0157832652e-004 -9.6025402464e-008 9.4186860050e-001 7.8325736325e-001 7.8325736143e-001 5.4167186403e-001 5.4167186335e-001 5.4167186133e-001 2 1 4
1.0000000000e+002 -0.629774% 1.3693296224e-005 2.7215198099e-005 -1.7139434912e-007 6.0884516384e+002 -0.085968% 5.1469465008e-005 1.0285051148e-004 -8.8418539687e-008 9.4186859822e-001 7.8325735685e-001 7.8325735519e-001 5.4167186815e-001 5.4167186753e-001 5.4167186567e-001 1 1 4
1.0964781961e+002 -0.593873% 1.3223732386e-005 2.6291327595e-005 -1.5613717746e-007 6.6758540141e+002 -0.078180% 5.2079084061e-005 1.0407680092e-004 -8.1367199386e-008 9.4186859623e-001 7.8325735065e-001 7.8325734914e-001 5.4167187211e-001 5.4167187154e-001 5.4167186982e-001 2 1 4
1.2022644346e+002 -0.560511% 1.2753562674e-005 2.5364951932e-005 -1.4217341539e-007 7.3199278762e+002 -0.071099% 5.2666310742e-005 1.0525778393e-004 -7.4837550122e-008 9.4186859448e-001 7.8325734466e-001 7.8325734329e-001 5.4167187591e-001 5.4167187538e-001 5.4167187380e-001 2 1 4
1.3182567386e+002 -0.529491% 1.2284612553e-005 2.4439818566e-005 -1.2940653913e-007 8.0261407859e+002 -0.064662% 5.3231466594e-005 1.0639413638e-004 -6.8796809477e-008 9.4186859297e-001 7.8325733888e-001 7.8325733763e-001 5.4167187954e-001 5.4167187906e-001 5.4167187761e-001 1 1 4
1.4454397707e+002 -0.500628% 1.1818568291e-005 2.3519391926e-005 -1.1774465594e-007 8.8004878048e+002 -0.058810% 5.3774912536e-005 1.0748661167e-004 -6.3213401276e-008 9.4186859167e-001 7.8325733330e-001 7.8325733216e-001 5.4167188303e-001 5.4167188258e-001 5.4167188126e-001 2 1 4
1.5848931925e+002 -0.473756% 1.1356969662e-005 2.2606838039e-005 -1.0710128528e-007 9.6495423871e+002 -0.053491% 5.4297044502e-005 1.0853603196e-004 -5.8057041582e-008 9.4186859057e-001 7.8325732792e-001 7.8325732689e-001 5.4167188636e-001 5.4167188596e-001 5.4167188474e-001 2 1 4
1.7378008287e+002 -0.448719% 1.0901208300e-005 2.1705022091e-005 -9.7394508848e-008 1.0580512182e+003 -0.048655% 5.4798289267e-005 1.0954327975e-004 -5.3298785364e-008 9.4186858963e-001 7.8325732274e-001 7.8325732180e-001 5.4167188955e-001 5.4167188918e-001 5.4167188806e-001 2 1 4
1.9054607180e+002 -0.425374% 1.0452528004e-005 2.0816507938e-005 -8.8548071184e-008 1.1601300221e+003 -0.044260% 5.5279100588e-005 1.1050929005e-004 -4.8911122316e-008 9.4186858885e-001 7.8325731776e-001 7.8325731691e-001 5.4167189260e-001 5.4167189226e-001 5.4167189123e-001 1 1 4
2.0892961309e+002 -0.403592% 1.0012026936e-005 1.9943563301e-005 -8.0490571380e-008 1.2720572002e+003 -0.040264% 5.5739955392e-005 1.1143504279e-004 -4.4867994050e-008 9.4186858821e-001 7.8325731297e-001 7.8325731220e-001 5.4167189551e-001 5.4167189520e-001 5.4167189426e-001 2 1 4
2.2908676528e+002 -0.383251% 9.5806622581e-006 1.9088169011e-005 -7.3155504860e-008 1.3947829060e+003 -0.036631% 5.6181350245e-005 1.1232155576e-004 -4.1144727765e-008 9.4186858769e-001 7.8325730838e-001 7.8325730767e-001 5.4167189829e-001 5.4167189800e-001 5.4167189714e-001 2 1 4
2.5118864315e+002 -0.364241% 9.1592559927e-006 1.8252030582e-005 -6.6481403412e-008 1.5293489617e+003 -0.033329% 5.6603798064e-005 1.1316987802e-004 -3.7718105038e-008 9.4186858728e-001 7.8325730397e-001 7.8325730333e-001 5.4167190095e-001 5.4167190068e-001 5.4167189989e-001 2 1 4
2.7542287033e+002 -0.346461% 8.7485024410e-006 1.7436593877e-005 -6.0411004804e-008 1.6768977026e+003 -0.030326% 5.7007824907e-005 1.1398108357e-004 -3.4566246355e-008 9.4186858697e-001 7.8325729974e-001 7.8325729916e-001 5.4167190348e-001 5.4167190323e-001 5.4167190251e-001 1 1 4
3.0199517204e+002 -0.329817% 8.3489746848e-006 1.6643057697e-005 -5.4891672887e-008 1.8386816748e+003 -0.027596% 5.7393967084e-005 1.1475626555e-004 -3.1668623396e-008 9.4186858674e-001 7.8325729569e-001 7.8325729516e-001 5.4167190589e-001 5.4167190567e-001 5.4167190501e-001 2 1 4
3.3113112148e+002 -0.314224% 7.9611337774e-006 1.5872392713e-005 -4.9874842370e-008 2.0160742675e+003 -0.025114% 5.7762768433e-005 1.1549653082e-004 -2.9006049209e-008 9.4186858659e-001 7.8325729182e-001 7.8325729134e-001 5.4167190819e-001 5.4167190798e-001 5.4167190738e-001 2 1 4
3.6307805477e+002 -0.299603% 7.5853365858e-006 1.5125357123e-005 -4.5316048298e-008 2.2105813720e+003 -0.022857% 5.8114777757e-005 1.1620299492e-004 -2.6560589765e-008 9.4186858650e-001 7.8325728812e-001 7.8325728768e-001 5.4167191037e-001 5.4167191019e-001 5.4167190963e-001 1 1 4
3.9810717055e+002 -0.285882% 7.2218441091e-006 1.4402514091e-005 -4.1174127606e-008 2.4238541653e+003 -0.020804% 5.8450546482e-005 1.1687677745e-004 -2.4315512371e-008 9.4186858647e-001 7.8325728458e-001 7.8325728418e-001 5.4167191246e-001 5.4167191229e-001 5.4167191178e-001 3 1 4
4.3651583224e+002 -0.272994% 6.8708300994e-006 1.3704248466e-005 -3.7411732583e-008 2.6577031273e+003 -0.018938% 5.8770626494e-005 1.1751899776e-004 -2.2255226706e-008 9.4186858648e-001 7.8325728120e-001 7.8325728084e-001 5.4167191444e-001 5.4167191428e-001 5.4167191382e-001 2 1 4
4.7863009232e+002 -0.260878% 6.5323898644e-006 1.3030785327e-005 -3.3994402213e-008 2.9141134092e+003 -0.017240% 5.9075568149e-005 1.1813077108e-004 -2.0365216036e-008 9.4186858653e-001 7.8325727798e-001 7.8325727765e-001 5.4167191632e-001 5.4167191618e-001 5.4167191576e-001 1 1 4
5.2480746025e+002 -0.249478% 6.2065474091e-006 1.2382203961e-005 -3.0890856990e-008 3.1952616864e+003 -0.015695% 5.9365918489e-005 1.1871320496e-004 -1.8632022469e-008 9.4186858662e-001 7.8325727490e-001 7.8325727460e-001 5.4167191811e-001 5.4167191798e-001 5.4167191759e-001 8 1 4
5.7543993734e+002 -0.238742% 5.8932640149e-006 1.1758455662e-005 -2.8072367525e-008 3.5035346359e+003 -0.014290% 5.9642219646e-005 1.1926739611e-004 -1.7043183085e-008 9.4186858674e-001 7.8325727197e-001 7.8325727170e-001 5.4167191981e-001 5.4167191969e-001 5.4167191934e-001 2 1 4
6.3095734448e+002 -0.228623% 5.5924447255e-006 1.1159376542e-005 -2.5512909329e-008 3.8415491969e+003 -0.013012% 5.9905007293e-005 1.1979442748e-004 -1.5587104639e-008 9.4186858688e-001 7.8325726919e-001 7.8325726894e-001 5.4167192143e-001 5.4167192132e-001 5.4167192100e-001 2 1 4
6.9183097092e+002 -0.219078% 5.3039458497e-006 1.0584702967e-005 -2.3188732873e-008 4.2121747862e+003 -0.011848% 6.0154809425e-005 1.2029536576e-004 -1.4253095504e-008 9.4186858703e-001 7.8325726653e-001 7.8325726631e-001 5.4167192296e-001 5.4167192286e-001 5.4167192257e-001 2 1 4
7.5857757503e+002 -0.210065% 5.0275812263e-006 1.0034084394e-005 -2.1078058953e-008 4.6185576569e+003 -0.010790% 6.0392145149e-005 1.2077125907e-004 -1.3031225632e-008 9.4186858721e-001 7.8325726401e-001 7.8325726380e-001 5.4167192442e-001 5.4167192433e-001 5.4167192405e-001 2 1 4
8.3176377110e+002 -0.201547% 4.7631281817e-006 9.5070950735e-006 -1.9161289969e-008 5.0641476068e+003 -0.009827% 6.0617523691e-005 1.2122313501e-004 -1.1912370781e-008 9.4186858739e-001 7.8325726161e-001 7.8325726142e-001 5.4167192580e-001 5.4167192571e-001 5.4167192547e-001 1 1 4
9.1201083936e+002 -0.193491% 4.5103333425e-006 9.0032462205e-006 -1.7420464528e-008 5.5527272640e+003 -0.008950% 6.0831443537e-005 1.2165199897e-004 -1.0888099500e-008 9.4186858759e-001 7.8325725933e-001 7.8325725916e-001 5.4167192710e-001 5.4167192703e-001 5.4167192680e-001 2 1 4
1.0000000000e+003 -0.185865% 4.2689175025e-006 8.5219955560e-006 -1.5839449065e-008 6.0884441977e+003 -0.008152% 6.1034391649e-005 1.2205883268e-004 -9.9506190868e-009 9.4186858779e-001 7.8325725716e-001 7.8325725701e-001 5.4167192834e-001 5.4167192827e-001 5.4167192807e-001 2 1 4
